poi_id,poi_category,lat_pos,lon_pos
877,airport,-122.15833,37.15278
878,airport,-122.17111,39.94361
879,airport,-122.17472,37.43528
880,airport,-122.18889,39.28833
881,airport,-122.19528,37.92111
882,airport,-122.20083,39.57889
883,airport,-122.205,38.45806
884,airport,-122.2175,39.51611
885,airport,-122.22056,37.72111
886,airport,-122.24944,37.51083
887,airport,-122.25222,40.15083
888,airport,-122.25917,38.59139
889,airport,-122.26472,37.80056
890,airport,-122.27194,41.26306
891,airport,-122.27333,37.08778
892,airport,-122.27361,37.80222
893,airport,-122.28056,38.21306
894,airport,-122.29333,40.50889
895,airport,-122.3,37.54833
896,airport,-122.30028,37.78472
897,airport,-122.30361,40.52194
898,airport,-122.31917,41.61694
899,airport,-122.32194,40.5775
900,airport,-122.32333,40.7575
901,airport,-122.33222,37.91361
902,airport,-122.33694,37.95389
903,airport,-122.33889,40.34611
904,airport,-122.34639,40.67583
905,airport,-122.36722,38.74917
906,airport,-122.37472,37.61889
907,airport,-122.3775,40.49833
908,airport,-122.38333,37.59
909,airport,-122.38972,40.01583
910,airport,-122.39111,38.61056
911,airport,-122.395,40.57194
912,airport,-122.405,37.77472
913,airport,-122.40806,40.57472
914,airport,-122.41444,37.81056
915,airport,-122.41444,38.46167
916,airport,-122.42056,37.825
917,airport,-122.43417,38.2575
918,airport,-122.435,38.57833
919,airport,-122.44528,38.47
920,airport,-122.44944,38.22333
921,airport,-122.45306,41.47472
922,airport,-122.46806,41.78139
923,airport,-122.48,39.26889
924,airport,-122.48694,37.94639
925,airport,-122.49861,37.71917
926,airport,-122.50083,37.51361
927,airport,-122.50778,38.05889
928,airport,-122.51333,37.87889
929,airport,-122.51333,37.87972
930,airport,-122.52056,38.01667
931,airport,-122.54556,41.73028
932,airport,-122.55778,38.14417
933,airport,-122.56333,38.43444
934,airport,-122.5675,38.71639
935,airport,-122.57306,38.57889
936,airport,-122.57694,40.08028
937,airport,-122.58111,39.58583
938,airport,-122.60194,38.185
939,airport,-122.605,38.2575
940,airport,-122.60917,39.57194
941,airport,-122.62222,38.93444
942,airport,-122.62306,38.93444
943,airport,-122.67611,38.87167
944,airport,-122.67861,38.87056
945,airport,-122.69417,40.98306
946,airport,-122.70111,38.44361
947,airport,-122.7175,38.9775
948,airport,-122.75222,38.785
949,airport,-122.765,41.62472
950,airport,-122.79667,39.00278
951,airport,-122.80361,38.56917
952,airport,-122.81278,38.50889
953,airport,-122.84444,41.88611
954,airport,-122.85528,41.55806
955,airport,-122.89778,38.65306
956,airport,-122.89944,38.99
957,airport,-122.92194,40.74556
958,airport,-122.95528,39.44972
959,airport,-122.99139,38.77583
960,airport,-122.99194,38.77417
961,airport,-123.18167,40.54694
962,airport,-123.20083,39.12583
963,airport,-123.25389,40.3175
964,airport,-123.26639,39.79
965,airport,-123.2975,40.21111
966,airport,-123.37,39.45083
967,airport,-123.38278,39.0125
968,airport,-123.38889,41.79056
969,airport,-123.39806,40.14111
970,airport,-123.39833,40.14306
971,airport,-123.40278,40.02111
972,airport,-123.4325,38.70444
973,airport,-123.47056,40.6275
974,airport,-123.53028,38.80111
975,airport,-123.55361,38.78778
976,airport,-123.59056,38.85944
977,airport,-123.59972,40.49278
978,airport,-123.66833,41.04278
979,airport,-123.75056,39.26139
980,airport,-123.75361,39.26194
981,airport,-123.79556,39.47417
982,airport,-123.81361,40.08583
983,airport,-123.9275,40.71917
984,airport,-123.98444,41.84556
985,airport,-123.99556,41.51194
986,airport,-124.01167,41.51528
987,airport,-124.07333,40.0275
988,airport,-124.10861,40.97806
989,airport,-124.11472,40.80417
990,airport,-124.1325,40.55389
991,airport,-124.18944,41.93778
992,airport,-124.21056,40.78028
993,airport,-124.21222,40.78083
994,airport,-124.23472,41.77917
995,airport,-124.23639,41.78
996,arch,-115.74778,35.23944
997,arch,-116.09972,34.88194
998,arch,-116.76444,36.285
999,arch,-116.84194,34.95111
1000,arch,-117.2725,32.85111
1001,arch,-117.73611,33.48889
1002,arch,-117.9225,33.62028
1003,arch,-118.37389,36.35917
1004,arch,-118.57556,34.03944
1005,arch,-119.07278,37.44694
1006,arch,-119.39889,34.00667
1007,arch,-120.47611,38.05472
1008,arch,-120.71528,35.17389
1009,arch,-121.49944,41.73667
1010,arch,-121.51639,41.70306
1011,arch,-121.54222,41.69889
1012,arch,-121.54806,41.72806
1013,arch,-123.0125,37.70056
1014,arch,-123.10111,40.49528
1015,arch,-123.76417,39.19139
1016,area,-114.5675,32.76083
1017,area,-115.07722,34.14111
1018,area,-115.25194,35.20139
1019,area,-115.37722,34.34833
1020,area,-115.51333,33.07556
1021,area,-115.55056,32.785
1022,area,-115.58833,33.19056
1023,area,-115.86667,33.64167
1024,area,-116.06333,33.22472
1025,area,-116.07889,32.84278
1026,area,-116.09861,33.11944
1027,area,-116.13917,33.05444
1028,area,-116.15083,34.06417
1029,area,-116.215,33.18194
1030,area,-116.22222,33.13056
1031,area,-116.22361,33.24833
1032,area,-116.22667,32.86278
1033,area,-116.43139,32.82194
1034,area,-116.54417,33.47056
1035,area,-116.70583,34.15028
1036,area,-116.71111,34.14722
1037,area,-116.76111,33.76861
1038,area,-116.85917,36.32833
1039,area,-116.87833,36.32278
1040,area,-116.92806,33.83806
1041,area,-116.98056,32.98389
1042,area,-117.00611,34.13056
1043,area,-117.02194,34.30139
1044,area,-117.11694,34.29722
1045,area,-117.13833,32.73667
1046,area,-117.21306,36.14444
1047,area,-117.31944,33.23333
1048,area,-117.48111,33.52639
1049,area,-117.66111,33.50278
1050,area,-117.67,35.54639
1051,area,-117.73056,37.38556
1052,area,-117.78972,34.36139
1053,area,-117.88139,33.5925
1054,area,-117.97417,36.29139
1055,area,-117.99,34.15917
1056,area,-118.18111,37.51389
1057,area,-118.18306,37.5225
1058,area,-118.22139,37.60167
1059,area,-118.24583,34.05611
1060,area,-118.25222,35.93194
1061,area,-118.3525,35.95028
1062,area,-118.38222,36.24333
1063,area,-118.43667,33.94694
1064,area,-118.4375,36.13056
1065,area,-118.46111,34.27361
1066,area,-118.55778,35.85667
1067,area,-118.59167,33.01667
1068,area,-118.60917,37.29444
1069,area,-118.61694,36.62667
1070,area,-118.64778,36.10139
1071,area,-118.65611,37.99667
1072,area,-118.87222,37.23083
1073,area,-118.88667,34.19139
1074,area,-118.88778,37.0175
1075,area,-118.925,37.03528
1076,area,-118.98333,37.57806
1077,area,-118.98472,34.48111
1078,area,-119.01889,37.94556
1079,area,-119.05056,34.83306
1080,area,-119.14667,37.04361
1081,area,-119.24667,34.45778
1082,area,-119.26556,34.47306
1083,area,-119.2975,37.96028
1084,area,-119.30972,34.45833
1085,area,-119.35528,34.44389
1086,area,-119.42667,37.05417
1087,area,-119.43167,34.43972
1088,area,-119.46917,37.09222
1089,area,-119.59528,37.34639
1090,area,-119.66306,37.90028
1091,area,-119.75028,35.39639
1092,area,-119.82806,36.70028
1093,area,-119.84583,35.43722
1094,area,-119.85806,35.49028
1095,area,-120.02194,41.07444
1096,area,-120.05056,37.83806
1097,area,-120.07917,35.75417
1098,area,-120.1,35.59583
1099,area,-120.10611,38.73222
1100,area,-120.12694,41.98417
1101,area,-120.17917,39.87444
1102,area,-120.26306,39.00806
1103,area,-120.27472,39.02083
1104,area,-120.3875,40.51667
1105,area,-120.39778,38.07528
1106,area,-120.435,39.22806
1107,area,-120.475,41.52278
1108,area,-120.55556,37.17167
1109,area,-120.61556,39.88278
1110,area,-120.62083,35.06667
1111,area,-120.62333,35.00556
1112,area,-120.63056,40.07944
1113,area,-120.65,34.94917
1114,area,-120.6625,35.28056
1115,area,-120.69722,35.74444
1116,area,-120.73944,40.56111
1117,area,-120.77278,40.87528
1118,area,-120.77667,36.28528
1119,area,-120.78611,40.88944
1120,area,-120.80333,40.52583
1121,area,-120.83056,35.34528
1122,area,-120.8425,40.58278
1123,area,-120.84417,39.48056
1124,area,-120.845,40.84361
1125,area,-120.87861,40.58611
1126,area,-120.88944,38.09611
1127,area,-120.94444,40.83722
1128,area,-120.96278,40.78889
1129,area,-120.99389,40.00583
1130,area,-121.02028,39.66194
1131,area,-121.025,40.73417
1132,area,-121.04778,36.45722
1133,area,-121.09806,40.68722
1134,area,-121.13361,37.55694
1135,area,-121.13556,35.60361
1136,area,-121.14444,40.68361
1137,area,-121.20611,39.42944
1138,area,-121.27278,39.00667
1139,area,-121.30583,39.1125
1140,area,-121.31778,39.41694
1141,area,-121.35472,41.85472
1142,area,-121.37972,39.93333
1143,area,-121.45056,36.92528
1144,area,-121.51639,38.53417
1145,area,-121.525,41.48778
1146,area,-121.52833,40.19222
1147,area,-121.53333,36.84583
1148,area,-121.53333,41.82194
1149,area,-121.54167,36.23611
1150,area,-121.55139,40.54056
1151,area,-121.55889,40.6525
1152,area,-121.57333,36.92083
1153,area,-121.57472,36.955
1154,area,-121.59944,41.51694
1155,area,-121.6,38.5
1156,area,-121.66,40.08389
1157,area,-121.67278,40.62722
1158,area,-121.68889,40.06361
1159,area,-121.72778,40.66167
1160,area,-121.75167,40.39528
1161,area,-121.7875,36.24944
1162,area,-121.82306,41.67083
1163,area,-121.84167,38.06806
1164,area,-121.85444,37.86833
1165,area,-121.87444,37.06528
1166,area,-121.88194,39.3
1167,area,-121.88194,40.20889
1168,area,-121.88944,36.28944
1169,area,-121.91667,37.53333
1170,area,-121.94306,37.35
1171,area,-121.95417,36.51806
1172,area,-121.96972,40.83528
1173,area,-121.98111,39.23306
1174,area,-121.98917,40.22944
1175,area,-122.05528,38.68556
1176,area,-122.16833,37.43
1177,area,-122.20444,41.39889
1178,area,-122.27639,41.92556
1179,area,-122.28694,37.76667
1180,area,-122.29417,39.0025
1181,area,-122.30778,38.93722
1182,area,-122.32611,38.53306
1183,area,-122.40111,37.79611
1184,area,-122.48389,38.37083
1185,area,-122.505,37.82778
1186,area,-122.59861,40.00972
1187,area,-122.66472,40.24889
1188,area,-122.69,40.275
1189,area,-122.69611,40.31417
1190,area,-122.84111,38.99056
1191,area,-122.85417,40.12028
1192,area,-122.895,40.93028
1193,area,-122.9475,39.24111
1194,area,-122.95139,41.04972
1195,area,-122.95333,41.96444
1196,area,-122.98694,40.79972
1197,area,-122.99556,37.99611
1198,area,-123.035,38.32
1199,area,-123.04306,40.30222
1200,area,-123.04444,38.615
1201,area,-123.06417,38.33583
1202,area,-123.075,40.98528
1203,area,-123.12194,38.62139
1204,area,-123.16528,40.93056
1205,area,-123.18222,40.96333
1206,area,-123.22806,40.94556
1207,area,-123.24306,38.51528
1208,area,-123.25778,39.48972
1209,area,-123.25917,40.96917
1210,area,-123.28194,40.27083
1211,area,-123.28444,40.75833
1212,area,-123.33944,41.62028
1213,area,-123.41806,39.845
1214,area,-123.44444,40.04778
1215,area,-123.48361,40.95583
1216,area,-123.49861,41.14111
1217,area,-123.62806,40.52417
1218,area,-123.63806,40.62417
1219,area,-123.64167,41.87917
1220,area,-123.67639,41.20333
1221,area,-123.68833,41.20972
1222,area,-123.69722,41.20611
1223,area,-123.6975,41.35222
1224,area,-123.70889,40.95972
1225,area,-123.71889,41.15611
1226,area,-123.73222,40.41806
1227,area,-123.73944,40.41722
1228,area,-123.74917,41.13278
1229,area,-123.75556,40.78111
1230,area,-123.77278,39.51972
1231,area,-123.77278,41.10556
1232,area,-123.78833,41.02694
1233,area,-123.79111,41.03556
1234,area,-123.80222,40.81861
1235,area,-123.80472,41.19556
1236,area,-123.80944,41.01194
1237,area,-123.81278,41.0225
1238,area,-123.81694,41.23194
1239,area,-123.81722,40.89278
1240,area,-123.8175,41.035
1241,area,-123.82,40.87444
1242,area,-123.82639,41.04778
1243,area,-123.82944,41.06139
1244,area,-123.83167,41.06694
1245,area,-123.83611,41.00667
1246,area,-123.83667,41.06611
1247,area,-123.8375,41.08806
1248,area,-123.84306,41.25917
1249,area,-123.84528,41.01861
1250,area,-123.85167,41.19556
1251,area,-123.85444,41.09944
1252,area,-123.85583,41.47167
1253,area,-123.85694,40.27917
1254,area,-123.86417,41.06306
1255,area,-123.86722,41.05028
1256,area,-123.86722,41.15889
1257,area,-123.87167,41.20611
1258,area,-123.87583,40.93833
1259,area,-123.87694,41.21028
1260,area,-123.87833,41.21417
1261,area,-123.87861,41.08583
1262,area,-123.87889,41.11361
1263,area,-123.87972,41.11417
1264,area,-123.88,41.18472
1265,area,-123.88194,41.08722
1266,area,-123.8825,41.25472
1267,area,-123.88694,40.96139
1268,area,-123.89083,40.93944
1269,area,-123.89667,40.95861
1270,area,-123.8975,41.14472
1271,area,-123.9,41.21667
1272,area,-123.90194,41.18917
1273,area,-123.90556,41.72417
1274,area,-123.90639,40.80944
1275,area,-123.9075,40.78778
1276,area,-123.91333,41.23667
1277,area,-123.91583,41.16889
1278,area,-123.92083,40.82667
1279,area,-123.92194,41.21833
1280,area,-123.92667,40.32222
1281,area,-123.92667,41.29361
1282,area,-123.92722,41.14361
1283,area,-123.93,41.23194
1284,area,-123.9375,41.18444
1285,area,-123.9425,40.76639
1286,area,-123.94444,41.17
1287,area,-123.95611,41.20778
1288,area,-123.9625,40.75806
1289,area,-123.98556,40.36083
1290,area,-123.99944,40.35972
1291,area,-124.00361,41.27639
1292,area,-124.00722,41.21028
1293,area,-124.02528,41.35806
1294,area,-124.05694,40.39111
1295,area,-124.09722,41.01139
1296,area,-124.1,40.97444
1297,area,-124.16333,40.79417
1298,area,-124.28333,40.61667
1299,area,-124.34611,41.80417
1300,area,-124.36111,41.80139
1301,area,-124.41,40.41056
1302,area,-124.46972,40.43667
1303,arroyo,-116.08722,33.08611
1304,arroyo,-116.145,34.07722
1305,bar,-117.22444,32.67694
1306,bar,-117.25583,32.72833
1307,bar,-117.25778,32.70528
1308,bar,-117.28056,32.82222
1309,bar,-117.68722,33.45417
1310,bar,-118.39167,35.67111
1311,bar,-118.40944,33.79639
1312,bar,-118.40972,33.79611
1313,bar,-118.43944,32.89111
1314,bar,-118.48778,33.44889
1315,bar,-118.49083,33.4625
1316,bar,-118.50417,33.46194
1317,bar,-118.51667,33.34333
1318,bar,-118.51722,33.34333
1319,bar,-119.38306,37.37528
1320,bar,-119.40444,37.15639
1321,bar,-119.79028,37.61083
1322,bar,-119.93472,34.41472
1323,bar,-120.04917,34.04139
1324,bar,-120.04917,34.04139
1325,bar,-120.12167,34.03556
1326,bar,-120.24,34.01361
1327,bar,-120.38806,34.01833
1328,bar,-120.39806,38.10917
1329,bar,-120.41306,38.08361
1330,bar,-120.42694,34.06833
1331,bar,-120.42806,34.07806
1332,bar,-120.4325,39.03583
1333,bar,-120.45028,38.03917
1334,bar,-120.46944,34.44806
1335,bar,-120.5175,34.10139
1336,bar,-120.52389,37.96889
1337,bar,-120.52806,37.97556
1338,bar,-120.53194,39.075
1339,bar,-120.53333,39.07194
1340,bar,-120.61639,39.2025
1341,bar,-120.665,39.20278
1342,bar,-120.67694,39.83611
1343,bar,-120.69972,38.65528
1344,bar,-120.72,35.17333
1345,bar,-120.72722,35.15889
1346,bar,-120.72833,39.17944
1347,bar,-120.74028,39.01167
1348,bar,-120.74139,39.00944
1349,bar,-120.74222,39.00389
1350,bar,-120.74444,39.00417
1351,bar,-120.74528,39.00778
1352,bar,-120.74611,35.16194
1353,bar,-120.74778,39.00389
1354,bar,-120.74806,39.00972
1355,bar,-120.75167,39.86583
1356,bar,-120.7525,39.00556
1357,bar,-120.75861,39.00278
1358,bar,-120.75889,39.18722
1359,bar,-120.76694,39.00861
1360,bar,-120.77056,35.15972
1361,bar,-120.77306,39.44944
1362,bar,-120.78194,35.14778
1363,bar,-120.78333,39.44806
1364,bar,-120.78778,35.15556
1365,bar,-120.79778,38.28778
1366,bar,-120.82389,39.87333
1367,bar,-120.84167,39.14806
1368,bar,-120.86,39.54861
1369,bar,-120.8625,39.54556
1370,bar,-120.8825,39.34528
1371,bar,-120.88278,35.29
1372,bar,-120.88333,38.22861
1373,bar,-120.89,38.22306
1374,bar,-120.89139,35.435
1375,bar,-120.89361,39.84944
1376,bar,-120.90833,35.44056
1377,bar,-120.90833,38.22556
1378,bar,-120.90833,39.53806
1379,bar,-120.925,39.84806
1380,bar,-120.93,38.96222
1381,bar,-120.93667,38.95611
1382,bar,-120.93972,38.93639
1383,bar,-120.94417,35.43861
1384,bar,-120.94944,38.93861
1385,bar,-120.95611,38.93889
1386,bar,-120.96111,38.935
1387,bar,-120.9675,38.93306
1388,bar,-120.97722,38.92972
1389,bar,-120.98194,39.64806
1390,bar,-120.98556,38.92861
1391,bar,-120.99,38.92611
1392,bar,-120.99556,38.92056
1393,bar,-121.0025,38.92
1394,bar,-121.00806,39.81833
1395,bar,-121.01139,38.91667
1396,bar,-121.02306,38.91611
1397,bar,-121.03222,38.91278
1398,bar,-121.03361,39.51528
1399,bar,-121.03528,39.81472
1400,bar,-121.04444,38.49944
1401,bar,-121.04694,39.80722
1402,bar,-121.05056,38.88722
1403,bar,-121.05194,39.52306
1404,bar,-121.07306,39.51889
1405,bar,-121.08861,38.81611
1406,bar,-121.08972,39.79361
1407,bar,-121.09389,39.52944
1408,bar,-121.10056,38.81028
1409,bar,-121.105,38.81556
1410,bar,-121.10861,39.29417
1411,bar,-121.11111,35.53889
1412,bar,-121.11444,38.77278
1413,bar,-121.11556,40.09917
1414,bar,-121.12194,40.09611
